"n","gram","annee","mois","rubrique","total"
20,"guerre",1969,12,"société",17508776
6,"guerre",1969,12,"sport",17508776
13,"guerre",1969,12,"économie",17508776
128,"guerre",1970,1,"culture",18078074
56,"guerre",1970,1,"inclassable",18078074
615,"guerre",1970,1,"international",18078074
125,"guerre",1970,1,"politique",18078074
16,"guerre",1970,1,"science/technologie",18078074
43,"guerre",1970,1,"société",18078074
5,"guerre",1970,1,"sport",18078074
23,"guerre",1970,1,"économie",18078074
120,"guerre",1970,2,"culture",18078074
6,"guerre",1970,2,"inclassable",18078074
417,"guerre",1970,2,"international",18078074
66,"guerre",1970,2,"politique",18078074
3,"guerre",1970,2,"science/technologie",18078074
30,"guerre",1970,2,"société",18078074
3,"guerre",1970,2,"sport",18078074
9,"guerre",1970,2,"économie",18078074
119,"guerre",1970,3,"culture",18078074
13,"guerre",1970,3,"inclassable",18078074
275,"guerre",1970,3,"international",18078074
58,"guerre",1970,3,"politique",18078074
7,"guerre",1970,3,"science/technologie",18078074
30,"guerre",1970,3,"société",18078074
3,"guerre",1970,3,"sport",18078074
6,"guerre",1970,3,"économie",18078074
137,"guerre",1970,4,"culture",18078074
12,"guerre",1970,4,"inclassable",18078074
495,"guerre",1970,4,"international",18078074
73,"guerre",1970,4,"politique",18078074
4,"guerre",1970,4,"science/technologie",18078074
23,"guerre",1970,4,"société",18078074
4,"guerre",1970,4,"sport",18078074
5,"guerre",1970,4,"économie",18078074
155,"guerre",1970,5,"culture",18078074
22,"guerre",1970,5,"inclassable",18078074
575,"guerre",1970,5,"international",18078074
116,"guerre",1970,5,"politique",18078074
33,"guerre",1970,5,"science/technologie",18078074
24,"guerre",1970,5,"société",18078074
8,"guerre",1970,5,"sport",18078074
21,"guerre",1970,5,"économie",18078074
133,"guerre",1970,6,"culture",18078074
22,"guerre",1970,6,"inclassable",18078074
480,"guerre",1970,6,"international",18078074
85,"guerre",1970,6,"politique",18078074
1,"guerre",1970,6,"science/technologie",18078074
24,"guerre",1970,6,"société",18078074
5,"guerre",1970,6,"sport",18078074
11,"guerre",1970,6,"économie",18078074
99,"guerre",1970,7,"culture",18078074
21,"guerre",1970,7,"inclassable",18078074
458,"guerre",1970,7,"international",18078074
75,"guerre",1970,7,"politique",18078074
9,"guerre",1970,7,"science/technologie",18078074
30,"guerre",1970,7,"société",18078074
4,"guerre",1970,7,"sport",18078074
8,"guerre",1970,7,"économie",18078074
120,"guerre",1970,8,"culture",18078074
29,"guerre",1970,8,"inclassable",18078074
426,"guerre",1970,8,"international",18078074
30,"guerre",1970,8,"politique",18078074
12,"guerre",1970,8,"science/technologie",18078074
29,"guerre",1970,8,"société",18078074
5,"guerre",1970,8,"sport",18078074
6,"guerre",1970,8,"économie",18078074
149,"guerre",1970,9,"culture",18078074
22,"guerre",1970,9,"inclassable",18078074
412,"guerre",1970,9,"international",18078074
72,"guerre",1970,9,"politique",18078074
7,"guerre",1970,9,"science/technologie",18078074
39,"guerre",1970,9,"société",18078074
2,"guerre",1970,9,"sport",18078074
10,"guerre",1970,9,"économie",18078074
123,"guerre",1970,10,"culture",18078074
10,"guerre",1970,10,"inclassable",18078074
478,"guerre",1970,10,"international",18078074
156,"guerre",1970,10,"politique",18078074
12,"guerre",1970,10,"science/technologie",18078074
26,"guerre",1970,10,"société",18078074
5,"guerre",1970,10,"sport",18078074
13,"guerre",1970,10,"économie",18078074
163,"guerre",1970,11,"culture",18078074
19,"guerre",1970,11,"inclassable",18078074
492,"guerre",1970,11,"international",18078074
148,"guerre",1970,11,"politique",18078074
1,"guerre",1970,11,"science/technologie",18078074
30,"guerre",1970,11,"société",18078074
6,"guerre",1970,11,"sport",18078074
15,"guerre",1970,11,"économie",18078074
166,"guerre",1970,12,"culture",18078074
27,"guerre",1970,12,"inclassable",18078074
590,"guerre",1970,12,"international",18078074
99,"guerre",1970,12,"politique",18078074
5,"guerre",1970,12,"science/technologie",18078074
34,"guerre",1970,12,"société",18078074
1,"guerre",1970,12,"sport",18078074
14,"guerre",1970,12,"économie",18078074
118,"guerre",1971,1,"culture",17498185
18,"guerre",1971,1,"inclassable",17498185
470,"guerre",1971,1,"international",17498185
80,"guerre",1971,1,"politique",17498185
12,"guerre",1971,1,"science/technologie",17498185
27,"guerre",1971,1,"société",17498185
3,"guerre",1971,1,"sport",17498185
17,"guerre",1971,1,"économie",17498185
122,"guerre",1971,2,"culture",17498185
18,"guerre",1971,2,"inclassable",17498185
379,"guerre",1971,2,"international",17498185
35,"guerre",1971,2,"politique",17498185
3,"guerre",1971,2,"science/technologie",17498185
26,"guerre",1971,2,"société",17498185
2,"guerre",1971,2,"sport",17498185
9,"guerre",1971,2,"économie",17498185
149,"guerre",1971,3,"culture",17498185
26,"guerre",1971,3,"inclassable",17498185
465,"guerre",1971,3,"international",17498185
41,"guerre",1971,3,"politique",17498185
6,"guerre",1971,3,"science/technologie",17498185
50,"guerre",1971,3,"société",17498185
4,"guerre",1971,3,"sport",17498185
10,"guerre",1971,3,"économie",17498185
141,"guerre",1971,4,"culture",17498185
32,"guerre",1971,4,"inclassable",17498185
586,"guerre",1971,4,"international",17498185
68,"guerre",1971,4,"politique",17498185
10,"guerre",1971,4,"science/technologie",17498185
39,"guerre",1971,4,"société",17498185
6,"guerre",1971,4,"sport",17498185
8,"guerre",1971,4,"économie",17498185
125,"guerre",1971,5,"culture",17498185
20,"guerre",1971,5,"inclassable",17498185
368,"guerre",1971,5,"international",17498185
51,"guerre",1971,5,"politique",17498185
10,"guerre",1971,5,"science/technologie",17498185
34,"guerre",1971,5,"société",17498185
5,"guerre",1971,5,"sport",17498185
3,"guerre",1971,5,"économie",17498185
157,"guerre",1971,6,"culture",17498185
25,"guerre",1971,6,"inclassable",17498185
326,"guerre",1971,6,"international",17498185
82,"guerre",1971,6,"politique",17498185
10,"guerre",1971,6,"science/technologie",17498185
46,"guerre",1971,6,"société",17498185
4,"guerre",1971,6,"sport",17498185
16,"guerre",1971,6,"économie",17498185
110,"guerre",1971,7,"culture",17498185
19,"guerre",1971,7,"inclassable",17498185
298,"guerre",1971,7,"international",17498185
43,"guerre",1971,7,"politique",17498185
22,"guerre",1971,7,"science/technologie",17498185
22,"guerre",1971,7,"société",17498185
1,"guerre",1971,7,"sport",17498185
9,"guerre",1971,7,"économie",17498185
72,"guerre",1971,8,"culture",17498185
11,"guerre",1971,8,"inclassable",17498185
334,"guerre",1971,8,"international",17498185
44,"guerre",1971,8,"politique",17498185
5,"guerre",1971,8,"science/technologie",17498185
28,"guerre",1971,8,"société",17498185
7,"guerre",1971,8,"économie",17498185
123,"guerre",1971,9,"culture",17498185
14,"guerre",1971,9,"inclassable",17498185
341,"guerre",1971,9,"international",17498185
61,"guerre",1971,9,"politique",17498185
9,"guerre",1971,9,"science/technologie",17498185
36,"guerre",1971,9,"société",17498185
1,"guerre",1971,9,"sport",17498185
20,"guerre",1971,9,"économie",17498185
129,"guerre",1971,10,"culture",17498185
14,"guerre",1971,10,"inclassable",17498185
393,"guerre",1971,10,"international",17498185
80,"guerre",1971,10,"politique",17498185
6,"guerre",1971,10,"science/technologie",17498185
32,"guerre",1971,10,"société",17498185
2,"guerre",1971,10,"sport",17498185
14,"guerre",1971,10,"économie",17498185
83,"guerre",1971,11,"culture",17498185
26,"guerre",1971,11,"inclassable",17498185
394,"guerre",1971,11,"international",17498185
90,"guerre",1971,11,"politique",17498185
3,"guerre",1971,11,"science/technologie",17498185
26,"guerre",1971,11,"société",17498185
2,"guerre",1971,11,"sport",17498185
18,"guerre",1971,11,"économie",17498185
124,"guerre",1971,12,"culture",17498185
11,"guerre",1971,12,"inclassable",17498185
566,"guerre",1971,12,"international",17498185
42,"guerre",1971,12,"politique",17498185
8,"guerre",1971,12,"science/technologie",17498185
27,"guerre",1971,12,"société",17498185
3,"guerre",1971,12,"sport",17498185
13,"guerre",1971,12,"économie",17498185
105,"guerre",1972,1,"culture",15997629
41,"guerre",1972,1,"inclassable",15997629
407,"guerre",1972,1,"international",15997629
41,"guerre",1972,1,"politique",15997629
11,"guerre",1972,1,"science/technologie",15997629
27,"guerre",1972,1,"société",15997629
2,"guerre",1972,1,"sport",15997629
9,"guerre",1972,1,"économie",15997629
79,"guerre",1972,2,"culture",15997629
22,"guerre",1972,2,"inclassable",15997629
316,"guerre",1972,2,"international",15997629
63,"guerre",1972,2,"politique",15997629
1,"guerre",1972,2,"science/technologie",15997629
20,"guerre",1972,2,"société",15997629
6,"guerre",1972,2,"sport",15997629
11,"guerre",1972,2,"économie",15997629
95,"guerre",1972,3,"culture",15997629
18,"guerre",1972,3,"inclassable",15997629
327,"guerre",1972,3,"international",15997629
81,"guerre",1972,3,"politique",15997629
5,"guerre",1972,3,"science/technologie",15997629
25,"guerre",1972,3,"société",15997629
7,"guerre",1972,3,"sport",15997629
15,"guerre",1972,3,"économie",15997629
122,"guerre",1972,4,"culture",15997629
47,"guerre",1972,4,"inclassable",15997629
347,"guerre",1972,4,"international",15997629
104,"guerre",1972,4,"politique",15997629
2,"guerre",1972,4,"science/technologie",15997629
45,"guerre",1972,4,"société",15997629
6,"guerre",1972,4,"sport",15997629
6,"guerre",1972,4,"économie",15997629
126,"guerre",1972,5,"culture",15997629
21,"guerre",1972,5,"inclassable",15997629
547,"guerre",1972,5,"international",15997629
76,"guerre",1972,5,"politique",15997629
8,"guerre",1972,5,"science/technologie",15997629
32,"guerre",1972,5,"société",15997629
7,"guerre",1972,5,"sport",15997629
20,"guerre",1972,5,"économie",15997629
96,"guerre",1972,6,"culture",15997629
27,"guerre",1972,6,"inclassable",15997629
323,"guerre",1972,6,"international",15997629
60,"guerre",1972,6,"politique",15997629
10,"guerre",1972,6,"science/technologie",15997629
47,"guerre",1972,6,"société",15997629
3,"guerre",1972,6,"sport",15997629
9,"guerre",1972,6,"économie",15997629
88,"guerre",1972,7,"culture",15997629
11,"guerre",1972,7,"inclassable",15997629
421,"guerre",1972,7,"international",15997629
49,"guerre",1972,7,"politique",15997629
10,"guerre",1972,7,"science/technologie",15997629
23,"guerre",1972,7,"société",15997629
3,"guerre",1972,7,"sport",15997629
8,"guerre",1972,7,"économie",15997629
85,"guerre",1972,8,"culture",15997629
26,"guerre",1972,8,"inclassable",15997629
266,"guerre",1972,8,"international",15997629
33,"guerre",1972,8,"politique",15997629
7,"guerre",1972,8,"science/technologie",15997629
16,"guerre",1972,8,"société",15997629
3,"guerre",1972,8,"sport",15997629
7,"guerre",1972,8,"économie",15997629
137,"guerre",1972,9,"culture",15997629
15,"guerre",1972,9,"inclassable",15997629
319,"guerre",1972,9,"international",15997629
31,"guerre",1972,9,"politique",15997629
6,"guerre",1972,9,"science/technologie",15997629
25,"guerre",1972,9,"société",15997629
3,"guerre",1972,9,"sport",15997629
11,"guerre",1972,9,"économie",15997629
122,"guerre",1972,10,"culture",15997629
38,"guerre",1972,10,"inclassable",15997629
419,"guerre",1972,10,"international",15997629
100,"guerre",1972,10,"politique",15997629
5,"guerre",1972,10,"science/technologie",15997629
26,"guerre",1972,10,"société",15997629
4,"guerre",1972,10,"sport",15997629
25,"guerre",1972,10,"économie",15997629
135,"guerre",1972,11,"culture",15997629
32,"guerre",1972,11,"inclassable",15997629
387,"guerre",1972,11,"international",15997629
77,"guerre",1972,11,"politique",15997629
5,"guerre",1972,11,"science/technologie",15997629
28,"guerre",1972,11,"société",15997629
6,"guerre",1972,11,"économie",15997629
114,"guerre",1972,12,"culture",15997629
28,"guerre",1972,12,"inclassable",15997629
333,"guerre",1972,12,"international",15997629
72,"guerre",1972,12,"politique",15997629
6,"guerre",1972,12,"science/technologie",15997629
23,"guerre",1972,12,"société",15997629
4,"guerre",1972,12,"sport",15997629
9,"guerre",1972,12,"économie",15997629
144,"guerre",1973,1,"culture",17756730
29,"guerre",1973,1,"inclassable",17756730
603,"guerre",1973,1,"international",17756730
96,"guerre",1973,1,"politique",17756730
3,"guerre",1973,1,"science/technologie",17756730
19,"guerre",1973,1,"société",17756730
4,"guerre",1973,1,"sport",17756730
7,"guerre",1973,1,"économie",17756730
86,"guerre",1973,2,"culture",17756730
13,"guerre",1973,2,"inclassable",17756730
317,"guerre",1973,2,"international",17756730
81,"guerre",1973,2,"politique",17756730
3,"guerre",1973,2,"science/technologie",17756730
39,"guerre",1973,2,"société",17756730
3,"guerre",1973,2,"sport",17756730
16,"guerre",1973,2,"économie",17756730
142,"guerre",1973,3,"culture",17756730
12,"guerre",1973,3,"inclassable",17756730
332,"guerre",1973,3,"international",17756730
93,"guerre",1973,3,"politique",17756730
1,"guerre",1973,3,"science/technologie",17756730
45,"guerre",1973,3,"société",17756730
1,"guerre",1973,3,"sport",17756730
8,"guerre",1973,3,"économie",17756730
146,"guerre",1973,4,"culture",17756730
20,"guerre",1973,4,"inclassable",17756730
308,"guerre",1973,4,"international",17756730
65,"guerre",1973,4,"politique",17756730
2,"guerre",1973,4,"science/technologie",17756730
26,"guerre",1973,4,"société",17756730
3,"guerre",1973,4,"sport",17756730
16,"guerre",1973,4,"économie",17756730
156,"guerre",1973,5,"culture",17756730
18,"guerre",1973,5,"inclassable",17756730
337,"guerre",1973,5,"international",17756730
58,"guerre",1973,5,"politique",17756730
10,"guerre",1973,5,"science/technologie",17756730
25,"guerre",1973,5,"société",17756730
2,"guerre",1973,5,"sport",17756730
12,"guerre",1973,5,"économie",17756730
82,"guerre",1973,6,"culture",17756730
4,"guerre",1973,6,"inclassable",17756730
326,"guerre",1973,6,"international",17756730
143,"guerre",1973,6,"politique",17756730
3,"guerre",1973,6,"science/technologie",17756730
28,"guerre",1973,6,"société",17756730
4,"guerre",1973,6,"sport",17756730
10,"guerre",1973,6,"économie",17756730
110,"guerre",1973,7,"culture",17756730
18,"guerre",1973,7,"inclassable",17756730
253,"guerre",1973,7,"international",17756730
122,"guerre",1973,7,"politique",17756730
2,"guerre",1973,7,"science/technologie",17756730
53,"guerre",1973,7,"société",17756730
4,"guerre",1973,7,"sport",17756730
12,"guerre",1973,7,"économie",17756730
114,"guerre",1973,8,"culture",17756730
15,"guerre",1973,8,"inclassable",17756730
271,"guerre",1973,8,"international",17756730
46,"guerre",1973,8,"politique",17756730
3,"guerre",1973,8,"science/technologie",17756730
30,"guerre",1973,8,"société",17756730
3,"guerre",1973,8,"sport",17756730
8,"guerre",1973,8,"économie",17756730
101,"guerre",1973,9,"culture",17756730
9,"guerre",1973,9,"inclassable",17756730
363,"guerre",1973,9,"international",17756730
47,"guerre",1973,9,"politique",17756730
8,"guerre",1973,9,"science/technologie",17756730
33,"guerre",1973,9,"société",17756730
3,"guerre",1973,9,"sport",17756730
13,"guerre",1973,9,"économie",17756730
103,"guerre",1973,10,"culture",17756730
58,"guerre",1973,10,"inclassable",17756730
1177,"guerre",1973,10,"international",17756730
127,"guerre",1973,10,"politique",17756730
9,"guerre",1973,10,"science/technologie",17756730
31,"guerre",1973,10,"société",17756730
3,"guerre",1973,10,"sport",17756730
23,"guerre",1973,10,"économie",17756730
164,"guerre",1973,11,"culture",17756730
12,"guerre",1973,11,"inclassable",17756730
608,"guerre",1973,11,"international",17756730
107,"guerre",1973,11,"politique",17756730
5,"guerre",1973,11,"science/technologie",17756730
33,"guerre",1973,11,"société",17756730
4,"guerre",1973,11,"sport",17756730
22,"guerre",1973,11,"économie",17756730
116,"guerre",1973,12,"culture",17756730
33,"guerre",1973,12,"inclassable",17756730
492,"guerre",1973,12,"international",17756730
70,"guerre",1973,12,"politique",17756730
8,"guerre",1973,12,"science/technologie",17756730
34,"guerre",1973,12,"société",17756730
1,"guerre",1973,12,"sport",17756730
25,"guerre",1973,12,"économie",17756730
124,"guerre",1974,1,"culture",17650825
24,"guerre",1974,1,"inclassable",17650825
457,"guerre",1974,1,"international",17650825
56,"guerre",1974,1,"politique",17650825
2,"guerre",1974,1,"science/technologie",17650825
45,"guerre",1974,1,"société",17650825
2,"guerre",1974,1,"sport",17650825
49,"guerre",1974,1,"économie",17650825
87,"guerre",1974,2,"culture",17650825
7,"guerre",1974,2,"inclassable",17650825
343,"guerre",1974,2,"international",17650825
55,"guerre",1974,2,"politique",17650825
1,"guerre",1974,2,"science/technologie",17650825
29,"guerre",1974,2,"société",17650825
