"n","gram","annee","mois","rubrique","total"
12,"paix",1975,9,"politique",17149708
14,"paix",1975,9,"société",17149708
6,"paix",1975,9,"économie",17149708
46,"paix",1975,10,"culture",17149708
3,"paix",1975,10,"inclassable",17149708
132,"paix",1975,10,"international",17149708
29,"paix",1975,10,"politique",17149708
13,"paix",1975,10,"société",17149708
1,"paix",1975,10,"économie",17149708
28,"paix",1975,11,"culture",17149708
1,"paix",1975,11,"inclassable",17149708
173,"paix",1975,11,"international",17149708
32,"paix",1975,11,"politique",17149708
11,"paix",1975,11,"société",17149708
2,"paix",1975,11,"économie",17149708
18,"paix",1975,12,"culture",17149708
10,"paix",1975,12,"inclassable",17149708
222,"paix",1975,12,"international",17149708
37,"paix",1975,12,"politique",17149708
11,"paix",1975,12,"société",17149708
1,"paix",1975,12,"sport",17149708
1,"paix",1975,12,"économie",17149708
31,"paix",1976,1,"culture",17633058
2,"paix",1976,1,"inclassable",17633058
117,"paix",1976,1,"international",17633058
22,"paix",1976,1,"politique",17633058
2,"paix",1976,1,"science/technologie",17633058
14,"paix",1976,1,"société",17633058
15,"paix",1976,2,"culture",17633058
2,"paix",1976,2,"inclassable",17633058
97,"paix",1976,2,"international",17633058
8,"paix",1976,2,"politique",17633058
2,"paix",1976,2,"science/technologie",17633058
9,"paix",1976,2,"société",17633058
3,"paix",1976,2,"économie",17633058
24,"paix",1976,3,"culture",17633058
2,"paix",1976,3,"inclassable",17633058
119,"paix",1976,3,"international",17633058
26,"paix",1976,3,"politique",17633058
14,"paix",1976,3,"société",17633058
22,"paix",1976,4,"culture",17633058
6,"paix",1976,4,"inclassable",17633058
132,"paix",1976,4,"international",17633058
12,"paix",1976,4,"politique",17633058
25,"paix",1976,4,"société",17633058
3,"paix",1976,4,"économie",17633058
29,"paix",1976,5,"culture",17633058
10,"paix",1976,5,"inclassable",17633058
100,"paix",1976,5,"international",17633058
27,"paix",1976,5,"politique",17633058
25,"paix",1976,5,"société",17633058
1,"paix",1976,5,"économie",17633058
17,"paix",1976,6,"culture",17633058
1,"paix",1976,6,"inclassable",17633058
152,"paix",1976,6,"international",17633058
52,"paix",1976,6,"politique",17633058
9,"paix",1976,6,"société",17633058
1,"paix",1976,6,"sport",17633058
8,"paix",1976,6,"économie",17633058
19,"paix",1976,7,"culture",17633058
5,"paix",1976,7,"inclassable",17633058
103,"paix",1976,7,"international",17633058
17,"paix",1976,7,"politique",17633058
17,"paix",1976,7,"société",17633058
1,"paix",1976,7,"économie",17633058
26,"paix",1976,8,"culture",17633058
4,"paix",1976,8,"inclassable",17633058
94,"paix",1976,8,"international",17633058
11,"paix",1976,8,"politique",17633058
15,"paix",1976,8,"société",17633058
2,"paix",1976,8,"sport",17633058
1,"paix",1976,8,"économie",17633058
39,"paix",1976,9,"culture",17633058
5,"paix",1976,9,"inclassable",17633058
142,"paix",1976,9,"international",17633058
8,"paix",1976,9,"politique",17633058
11,"paix",1976,9,"société",17633058
1,"paix",1976,9,"sport",17633058
20,"paix",1976,10,"culture",17633058
6,"paix",1976,10,"inclassable",17633058
174,"paix",1976,10,"international",17633058
24,"paix",1976,10,"politique",17633058
1,"paix",1976,10,"science/technologie",17633058
13,"paix",1976,10,"société",17633058
1,"paix",1976,10,"sport",17633058
2,"paix",1976,10,"économie",17633058
32,"paix",1976,11,"culture",17633058
1,"paix",1976,11,"inclassable",17633058
137,"paix",1976,11,"international",17633058
26,"paix",1976,11,"politique",17633058
22,"paix",1976,11,"société",17633058
8,"paix",1976,11,"économie",17633058
28,"paix",1976,12,"culture",17633058
2,"paix",1976,12,"inclassable",17633058
126,"paix",1976,12,"international",17633058
24,"paix",1976,12,"politique",17633058
15,"paix",1976,12,"société",17633058
1,"paix",1976,12,"sport",17633058
7,"paix",1976,12,"économie",17633058
27,"paix",1977,1,"culture",18422123
1,"paix",1977,1,"inclassable",18422123
163,"paix",1977,1,"international",18422123
58,"paix",1977,1,"politique",18422123
1,"paix",1977,1,"science/technologie",18422123
11,"paix",1977,1,"société",18422123
1,"paix",1977,1,"économie",18422123
13,"paix",1977,2,"culture",18422123
162,"paix",1977,2,"international",18422123
19,"paix",1977,2,"politique",18422123
2,"paix",1977,2,"science/technologie",18422123
13,"paix",1977,2,"société",18422123
22,"paix",1977,3,"culture",18422123
1,"paix",1977,3,"inclassable",18422123
117,"paix",1977,3,"international",18422123
22,"paix",1977,3,"politique",18422123
16,"paix",1977,3,"société",18422123
1,"paix",1977,3,"sport",18422123
27,"paix",1977,4,"culture",18422123
3,"paix",1977,4,"inclassable",18422123
166,"paix",1977,4,"international",18422123
26,"paix",1977,4,"politique",18422123
1,"paix",1977,4,"science/technologie",18422123
29,"paix",1977,4,"société",18422123
1,"paix",1977,4,"économie",18422123
17,"paix",1977,5,"culture",18422123
2,"paix",1977,5,"inclassable",18422123
177,"paix",1977,5,"international",18422123
24,"paix",1977,5,"politique",18422123
21,"paix",1977,5,"société",18422123
2,"paix",1977,5,"économie",18422123
27,"paix",1977,6,"culture",18422123
1,"paix",1977,6,"inclassable",18422123
187,"paix",1977,6,"international",18422123
32,"paix",1977,6,"politique",18422123
16,"paix",1977,6,"société",18422123
3,"paix",1977,6,"économie",18422123
26,"paix",1977,7,"culture",18422123
5,"paix",1977,7,"inclassable",18422123
140,"paix",1977,7,"international",18422123
14,"paix",1977,7,"politique",18422123
1,"paix",1977,7,"science/technologie",18422123
15,"paix",1977,7,"société",18422123
2,"paix",1977,7,"sport",18422123
20,"paix",1977,8,"culture",18422123
134,"paix",1977,8,"international",18422123
39,"paix",1977,8,"politique",18422123
1,"paix",1977,8,"science/technologie",18422123
12,"paix",1977,8,"société",18422123
22,"paix",1977,9,"culture",18422123
4,"paix",1977,9,"inclassable",18422123
157,"paix",1977,9,"international",18422123
32,"paix",1977,9,"politique",18422123
4,"paix",1977,9,"science/technologie",18422123
21,"paix",1977,9,"société",18422123
1,"paix",1977,9,"économie",18422123
33,"paix",1977,10,"culture",18422123
3,"paix",1977,10,"inclassable",18422123
178,"paix",1977,10,"international",18422123
38,"paix",1977,10,"politique",18422123
2,"paix",1977,10,"science/technologie",18422123
18,"paix",1977,10,"société",18422123
1,"paix",1977,10,"économie",18422123
37,"paix",1977,11,"culture",18422123
23,"paix",1977,11,"inclassable",18422123
538,"paix",1977,11,"international",18422123
42,"paix",1977,11,"politique",18422123
1,"paix",1977,11,"science/technologie",18422123
17,"paix",1977,11,"société",18422123
1,"paix",1977,11,"sport",18422123
4,"paix",1977,11,"économie",18422123
30,"paix",1977,12,"culture",18422123
8,"paix",1977,12,"inclassable",18422123
468,"paix",1977,12,"international",18422123
38,"paix",1977,12,"politique",18422123
1,"paix",1977,12,"science/technologie",18422123
12,"paix",1977,12,"société",18422123
3,"paix",1977,12,"économie",18422123
19,"paix",1978,1,"culture",18299643
2,"paix",1978,1,"inclassable",18299643
209,"paix",1978,1,"international",18299643
56,"paix",1978,1,"politique",18299643
1,"paix",1978,1,"science/technologie",18299643
23,"paix",1978,1,"société",18299643
3,"paix",1978,1,"économie",18299643
13,"paix",1978,2,"culture",18299643
1,"paix",1978,2,"inclassable",18299643
154,"paix",1978,2,"international",18299643
20,"paix",1978,2,"politique",18299643
1,"paix",1978,2,"science/technologie",18299643
11,"paix",1978,2,"société",18299643
3,"paix",1978,2,"économie",18299643
20,"paix",1978,3,"culture",18299643
182,"paix",1978,3,"international",18299643
35,"paix",1978,3,"politique",18299643
18,"paix",1978,3,"société",18299643
3,"paix",1978,3,"économie",18299643
19,"paix",1978,4,"culture",18299643
1,"paix",1978,4,"inclassable",18299643
132,"paix",1978,4,"international",18299643
20,"paix",1978,4,"politique",18299643
1,"paix",1978,4,"science/technologie",18299643
22,"paix",1978,4,"société",18299643
1,"paix",1978,4,"sport",18299643
2,"paix",1978,4,"économie",18299643
36,"paix",1978,5,"culture",18299643
4,"paix",1978,5,"inclassable",18299643
161,"paix",1978,5,"international",18299643
39,"paix",1978,5,"politique",18299643
24,"paix",1978,5,"société",18299643
1,"paix",1978,5,"économie",18299643
41,"paix",1978,6,"culture",18299643
13,"paix",1978,6,"inclassable",18299643
144,"paix",1978,6,"international",18299643
47,"paix",1978,6,"politique",18299643
21,"paix",1978,6,"société",18299643
3,"paix",1978,6,"économie",18299643
28,"paix",1978,7,"culture",18299643
3,"paix",1978,7,"inclassable",18299643
170,"paix",1978,7,"international",18299643
12,"paix",1978,7,"politique",18299643
8,"paix",1978,7,"société",18299643
2,"paix",1978,7,"économie",18299643
22,"paix",1978,8,"culture",18299643
1,"paix",1978,8,"inclassable",18299643
224,"paix",1978,8,"international",18299643
17,"paix",1978,8,"politique",18299643
11,"paix",1978,8,"société",18299643
2,"paix",1978,8,"économie",18299643
29,"paix",1978,9,"culture",18299643
5,"paix",1978,9,"inclassable",18299643
403,"paix",1978,9,"international",18299643
34,"paix",1978,9,"politique",18299643
8,"paix",1978,9,"société",18299643
1,"paix",1978,9,"sport",18299643
1,"paix",1978,9,"économie",18299643
31,"paix",1978,10,"culture",18299643
1,"paix",1978,10,"inclassable",18299643
317,"paix",1978,10,"international",18299643
49,"paix",1978,10,"politique",18299643
1,"paix",1978,10,"science/technologie",18299643
24,"paix",1978,10,"société",18299643
1,"paix",1978,10,"sport",18299643
1,"paix",1978,10,"économie",18299643
39,"paix",1978,11,"culture",18299643
3,"paix",1978,11,"inclassable",18299643
256,"paix",1978,11,"international",18299643
46,"paix",1978,11,"politique",18299643
11,"paix",1978,11,"société",18299643
1,"paix",1978,11,"sport",18299643
3,"paix",1978,11,"économie",18299643
38,"paix",1978,12,"culture",18299643
5,"paix",1978,12,"inclassable",18299643
222,"paix",1978,12,"international",18299643
21,"paix",1978,12,"politique",18299643
22,"paix",1978,12,"société",18299643
3,"paix",1978,12,"sport",18299643
27,"paix",1979,1,"culture",19362158
5,"paix",1979,1,"inclassable",19362158
172,"paix",1979,1,"international",19362158
33,"paix",1979,1,"politique",19362158
1,"paix",1979,1,"science/technologie",19362158
15,"paix",1979,1,"société",19362158
3,"paix",1979,1,"économie",19362158
16,"paix",1979,2,"culture",19362158
3,"paix",1979,2,"inclassable",19362158
135,"paix",1979,2,"international",19362158
25,"paix",1979,2,"politique",19362158
22,"paix",1979,2,"société",19362158
4,"paix",1979,2,"économie",19362158
38,"paix",1979,3,"culture",19362158
6,"paix",1979,3,"inclassable",19362158
624,"paix",1979,3,"international",19362158
37,"paix",1979,3,"politique",19362158
32,"paix",1979,3,"société",19362158
2,"paix",1979,3,"économie",19362158
49,"paix",1979,4,"culture",19362158
1,"paix",1979,4,"inclassable",19362158
219,"paix",1979,4,"international",19362158
43,"paix",1979,4,"politique",19362158
3,"paix",1979,4,"science/technologie",19362158
25,"paix",1979,4,"société",19362158
1,"paix",1979,4,"économie",19362158
26,"paix",1979,5,"culture",19362158
2,"paix",1979,5,"inclassable",19362158
216,"paix",1979,5,"international",19362158
69,"paix",1979,5,"politique",19362158
1,"paix",1979,5,"science/technologie",19362158
25,"paix",1979,5,"société",19362158
1,"paix",1979,5,"sport",19362158
41,"paix",1979,6,"culture",19362158
6,"paix",1979,6,"inclassable",19362158
156,"paix",1979,6,"international",19362158
35,"paix",1979,6,"politique",19362158
3,"paix",1979,6,"science/technologie",19362158
18,"paix",1979,6,"société",19362158
4,"paix",1979,6,"sport",19362158
4,"paix",1979,6,"économie",19362158
25,"paix",1979,7,"culture",19362158
2,"paix",1979,7,"inclassable",19362158
125,"paix",1979,7,"international",19362158
16,"paix",1979,7,"politique",19362158
1,"paix",1979,7,"science/technologie",19362158
24,"paix",1979,7,"société",19362158
3,"paix",1979,7,"économie",19362158
21,"paix",1979,8,"culture",19362158
6,"paix",1979,8,"inclassable",19362158
148,"paix",1979,8,"international",19362158
21,"paix",1979,8,"politique",19362158
2,"paix",1979,8,"science/technologie",19362158
8,"paix",1979,8,"société",19362158
3,"paix",1979,8,"économie",19362158
26,"paix",1979,9,"culture",19362158
3,"paix",1979,9,"inclassable",19362158
146,"paix",1979,9,"international",19362158
49,"paix",1979,9,"politique",19362158
24,"paix",1979,9,"société",19362158
1,"paix",1979,9,"économie",19362158
44,"paix",1979,10,"culture",19362158
8,"paix",1979,10,"inclassable",19362158
199,"paix",1979,10,"international",19362158
55,"paix",1979,10,"politique",19362158
32,"paix",1979,10,"société",19362158
2,"paix",1979,10,"sport",19362158
3,"paix",1979,10,"économie",19362158
36,"paix",1979,11,"culture",19362158
1,"paix",1979,11,"inclassable",19362158
167,"paix",1979,11,"international",19362158
33,"paix",1979,11,"politique",19362158
1,"paix",1979,11,"science/technologie",19362158
29,"paix",1979,11,"société",19362158
1,"paix",1979,11,"économie",19362158
40,"paix",1979,12,"culture",19362158
6,"paix",1979,12,"inclassable",19362158
130,"paix",1979,12,"international",19362158
25,"paix",1979,12,"politique",19362158
23,"paix",1979,12,"société",19362158
1,"paix",1979,12,"économie",19362158
28,"paix",1980,1,"culture",20213290
7,"paix",1980,1,"inclassable",20213290
278,"paix",1980,1,"international",20213290
88,"paix",1980,1,"politique",20213290
2,"paix",1980,1,"science/technologie",20213290
13,"paix",1980,1,"société",20213290
4,"paix",1980,1,"sport",20213290
1,"paix",1980,1,"économie",20213290
29,"paix",1980,2,"culture",20213290
1,"paix",1980,2,"inclassable",20213290
193,"paix",1980,2,"international",20213290
106,"paix",1980,2,"politique",20213290
2,"paix",1980,2,"science/technologie",20213290
24,"paix",1980,2,"société",20213290
1,"paix",1980,2,"sport",20213290
2,"paix",1980,2,"économie",20213290
30,"paix",1980,3,"culture",20213290
7,"paix",1980,3,"inclassable",20213290
237,"paix",1980,3,"international",20213290
51,"paix",1980,3,"politique",20213290
1,"paix",1980,3,"science/technologie",20213290
26,"paix",1980,3,"société",20213290
2,"paix",1980,3,"sport",20213290
2,"paix",1980,3,"économie",20213290
42,"paix",1980,4,"culture",20213290
5,"paix",1980,4,"inclassable",20213290
209,"paix",1980,4,"international",20213290
77,"paix",1980,4,"politique",20213290
1,"paix",1980,4,"science/technologie",20213290
16,"paix",1980,4,"société",20213290
1,"paix",1980,4,"sport",20213290
3,"paix",1980,4,"économie",20213290
33,"paix",1980,5,"culture",20213290
3,"paix",1980,5,"inclassable",20213290
207,"paix",1980,5,"international",20213290
79,"paix",1980,5,"politique",20213290
1,"paix",1980,5,"science/technologie",20213290
17,"paix",1980,5,"société",20213290
1,"paix",1980,5,"sport",20213290
4,"paix",1980,5,"économie",20213290
45,"paix",1980,6,"culture",20213290
3,"paix",1980,6,"inclassable",20213290
168,"paix",1980,6,"international",20213290
56,"paix",1980,6,"politique",20213290
2,"paix",1980,6,"science/technologie",20213290
17,"paix",1980,6,"société",20213290
2,"paix",1980,6,"sport",20213290
3,"paix",1980,6,"économie",20213290
48,"paix",1980,7,"culture",20213290
1,"paix",1980,7,"inclassable",20213290
168,"paix",1980,7,"international",20213290
51,"paix",1980,7,"politique",20213290
15,"paix",1980,7,"société",20213290
4,"paix",1980,7,"sport",20213290
27,"paix",1980,8,"culture",20213290
14,"paix",1980,8,"inclassable",20213290
128,"paix",1980,8,"international",20213290
18,"paix",1980,8,"politique",20213290
3,"paix",1980,8,"science/technologie",20213290
15,"paix",1980,8,"société",20213290
5,"paix",1980,8,"sport",20213290
1,"paix",1980,8,"économie",20213290
31,"paix",1980,9,"culture",20213290
1,"paix",1980,9,"inclassable",20213290
136,"paix",1980,9,"international",20213290
36,"paix",1980,9,"politique",20213290
1,"paix",1980,9,"science/technologie",20213290
14,"paix",1980,9,"société",20213290
1,"paix",1980,9,"économie",20213290
26,"paix",1980,10,"culture",20213290
1,"paix",1980,10,"inclassable",20213290
141,"paix",1980,10,"international",20213290
47,"paix",1980,10,"politique",20213290
2,"paix",1980,10,"science/technologie",20213290
36,"paix",1980,10,"société",20213290
33,"paix",1980,11,"culture",20213290
3,"paix",1980,11,"inclassable",20213290
180,"paix",1980,11,"international",20213290
24,"paix",1980,11,"politique",20213290
23,"paix",1980,11,"société",20213290
4,"paix",1980,11,"économie",20213290
65,"paix",1980,12,"culture",20213290
155,"paix",1980,12,"international",20213290
16,"paix",1980,12,"politique",20213290
1,"paix",1980,12,"science/technologie",20213290
16,"paix",1980,12,"société",20213290
2,"paix",1980,12,"sport",20213290
